;index;game_id_base;max_players_base;max_playtime_base;min_age_base;min_players_base;min_playtime_base;year_published_base;category_base;average_rating_base;users_rated_base;average_learning_complexity_api;average_strategy_complexity_api;min_age_category_base;year_published_category_base;users_rated_log_base;economic_d;negotiation_d;cardgame_d;fantasy_d;abstractstrategy_d;medieval_d;ancient_d;exploration_d;bluffing_d;sciencefiction_d;dice_d;fighting_d;adventure_d;wargame_d;humor_d;partygame_d;animals_d;childrensgame_d;deduction_d;movies/tv/radiotheme_d;price_api;price_ca_api;price_uk_api;price_au_api;discount_api;listing_clicks_api
1079;1183;3593;6;120;12;2;120;1987;Movies / TV / Radio theme,Science Fiction;6.895689999999999;457;0.0;0.0;8-12;1981-1990;6.124683390894205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
1080;1184;3622;6;45;10;3;45;2001;Bluffing,Card Game;5.15714;56;0.0;0.0;8-12;2001-2010;4.02535169073515;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1081;1185;3625;6;90;10;1;90;1979;Adventure,Exploration,Fantasy,Fighting,Maze;5.7708699999999995;206;0.0;0.0;8-12;1971-1980;5.327876168789581;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1082;1186;3627;8;120;10;2;120;2011;Fantasy,Medieval,Miniatures;6.37459;222;0.0;0.0;8-12;2011-2020;5.402677381872279;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1083;1187;3632;5;30;10;2;30;2002;Card Game;6.34243;971;0.0;0.0;8-12;2001-2010;6.878326468291325;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1084;1188;3633;6;180;12;2;180;2002;Ancient,Civilization,Exploration,Medieval,Negotiation,Political,Renaissance,Video Game Theme;5.59183;2393;0.0;0.0;8-12;2001-2010;7.780303087908373;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;195.73;0.0;0.0;0.0;0.0;0
1085;1189;3655;4;60;7;2;60;2002;Ancient,Civilization,Religious;6.78052;1135;0.0;0.0;0-7;2001-2010;7.034387929915503;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.95;0.0;0.0;0.0;0
1086;1190;3656;4;30;8;2;30;1967;Abstract Strategy;5.91875;481;0.0;0.0;8-12;1961-1970;6.175867270105761;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1087;1191;3657;4;45;8;1;45;1996;Fighting,Religious;5.83776;98;0.0;0.0;8-12;1991-2000;4.584967478670572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;0
1088;1192;3658;5;30;10;2;30;2002;Card Game,City Building;5.83045;243;0.0;0.0;8-12;2001-2010;5.493061443340548;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1089;1194;3685;2;180;12;2;120;2002;Medieval,Wargame;7.56918;3394;0.0;0.0;8-12;2001-2010;8.129764445794171;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;77.99;86.95;0.0;0.0;0.0;0
1090;1195;3696;5;30;12;2;30;1994;Party Game;4.25826;115;0.0;0.0;8-12;1991-2000;4.74493212836325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1091;1196;3699;8;90;12;2;90;2002;Animals,Card Game,Humor,Negotiation;5.5065800000000005;4721;3.0;2.0;8-12;2001-2010;8.459775920546287;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;17.95;22.99;14.95;0.0;0.4;0
1092;1197;3706;2;10;6;2;10;1997;Abstract Strategy,Action / Dexterity;5.95771;476;0.0;0.0;0-7;1991-2000;6.16541785423142;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1093;1198;3707;4;60;12;2;60;1989;Modern Warfare,Wargame;6.15836;275;0.0;0.0;8-12;1981-1990;5.616771097666572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;69.97;72.09;0.0;129.99;0.0;0
1094;1199;3711;8;90;12;2;90;1986;Aviation / Flight,Modern Warfare,Wargame;6.15586;517;0.0;0.0;8-12;1981-1990;6.248042874508429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1095;1200;3715;4;90;10;2;90;2002;Card Game,Collectible Components,Horror;4.928059999999999;116;0.0;0.0;8-12;2001-2010;4.7535901911063645;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1096;1201;3727;8;20;5;2;15;1955;Action / Dexterity,Animals,Bluffing,Children's Game,Party Game;5.78793;324;0.0;0.0;0-7;1951-1960;5.780743515792329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1097;1202;3730;2;20;10;1;20;1971;Card Game,Sports;7.03931;388;0.0;0.0;8-12;1971-1980;5.961005339623274;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1098;1203;3737;6;10;6;1;10;1965;Action / Dexterity,Children's Game,Medical;4.0464199999999995;2472;1.0;1.0;0-7;1961-1970;7.812782818577581;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;17.99;23.95;0.0;34.95;0.4;0
1099;1204;3749;2;20;12;2;20;2000;Sports;5.80318;346;0.0;0.0;8-12;1991-2000;5.846438775057725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1100;1205;3758;8;240;10;2;240;1997;Economic;5.35421;190;0.0;0.0;8-12;1991-2000;5.247024072160486;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1101;1206;3804;6;20;6;2;20;1994;Card Game,Children's Game;5.0160599999999995;775;0.0;0.0;0-7;1991-2000;6.652863029353347;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;12.93;15.25;0.0;17.99;-0.08;0
1102;1207;3807;1;90;12;1;90;1996;Economic;6.54041;73;0.0;0.0;8-12;1991-2000;4.290459441148391;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1103;1208;3818;12;60;7;4;60;1995;Party Game,Racing,Trivia,Word Game;5.82484;713;0.0;0.0;0-7;1991-2000;6.569481420414296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10.99;0.0;0.0;0.0;0.0;0
1104;1209;3837;6;10;6;2;10;1995;Animals,Card Game,Children's Game,Memory;6.17255;1995;0.0;0.0;0-7;1991-2000;7.598399329323964;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;10.99;13.95;10.38;17.85;0.0;0
1105;1210;3838;6;60;12;2;60;2001;Card Game,Collectible Components,Science Fiction;6.39769;52;0.0;0.0;8-12;2001-2010;3.9512437185814275;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1106;1211;3839;6;10;7;2;10;1986;Abstract Strategy;4.84605;76;0.0;0.0;0-7;1981-1990;4.330733340286331;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1107;1212;3840;6;60;12;2;60;2001;Card Game,Collectible Components,Fantasy,Science Fiction;4.465380000000001;52;0.0;0.0;8-12;2001-2010;3.9512437185814275;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1108;1214;3852;2;45;10;2;45;1994;Card Game,Collectible Components,Movies / TV / Radio theme,Science Fiction;5.9665300000000006;879;0.0;0.0;8-12;1991-2000;6.778784897685177;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
1109;1216;3860;4;45;8;2;45;1988;Word Game;6.845160000000001;67;0.0;0.0;8-12;1981-1990;4.204692619390966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.95;0.0;23.95;0.0;0
1110;1217;3864;10;60;10;2;60;2002;Collectible Components,Dice,Miniatures,Science Fiction,Wargame;6.20324;679;0.0;0.0;8-12;2001-2010;6.520621127558696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1111;1218;3870;7;480;14;2;480;2004;Civilization,Wargame;7.0413;941;0.0;0.0;13-17;2001-2010;6.846943139585379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1112;1219;3874;2;10;8;2;10;1972;Deduction,Puzzle;5.844519999999999;507;0.0;0.0;8-12;1971-1980;6.2285110035911835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;22.99;0.0;0.0;0.0;0
1113;1220;3883;2;120;12;1;120;1985;Economic,Novel-based,Science Fiction,Wargame,World War II;4.67925;53;0.0;0.0;8-12;1981-1990;3.970291913552122;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1114;172;3885;4;10;7;2;10;1998;Card Game,Memory;5.81709;79;0.0;0.0;0-7;1991-2000;4.3694478524670215;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1115;866;3887;8;180;10;2;180;1963;Economic;6.14701;257;0.0;0.0;8-12;1961-1970;5.54907608489522;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.99;0.0;0.0;0.0;0.0;0
1116;1221;3893;6;120;12;2;120;1992;Miniatures,Science Fiction,Wargame;7.242780000000001;394;0.0;0.0;8-12;1991-2000;5.976350909297934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1117;1222;3908;4;30;4;2;30;1996;Children's Game,Novel-based;4.0090900000000005;55;1.0;1.0;0-7;1991-2000;4.007333185232471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1118;1223;3910;6;45;8;3;45;2001;Children's Game,Economic,Fantasy,Movies / TV / Radio theme,Novel-based;5.1906;117;0.0;0.0;8-12;2001-2010;4.762173934797756;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
1119;1224;3921;7;45;10;1;45;2002;Bluffing,Card Game,Racing,Sports;5.74089;410;0.0;0.0;8-12;2001-2010;6.016157159698354;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.95;0.0;0.0;0.0;0.0;0
1120;1225;3935;2;240;12;2;240;1978;Ancient,Medieval,Wargame;6.7218;78;0.0;0.0;8-12;1971-1980;4.356708826689592;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1121;1226;3945;4;10;7;2;10;1992;Action / Dexterity,Adventure,Children's Game,Exploration,Fantasy;6.0917699999999995;186;0.0;0.0;0-7;1991-2000;5.225746673713202;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1122;1227;3954;2;90;12;2;60;1960;Dice,Math,Memory,Sports;5.7123800000000005;202;0.0;0.0;8-12;1951-1960;5.308267697401205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1123;1229;3955;7;40;8;4;20;2002;American West,Bluffing,Card Game,Deduction,Fighting;6.557519999999999;19678;2.0;2.0;8-12;2001-2010;9.88725653942571;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.99;12.95;0.0;31.99;0.35;0
1124;1230;3958;5;30;18;3;30;1992;Music,Party Game,Trivia;5.60746;114;0.0;0.0;18+;1991-2000;4.736198448394496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;72.89;0.0;0.0;0.0;0.0;0
1125;1231;3967;4;180;12;2;180;1999;Miniatures,Science Fiction;6.9297;834;0.0;0.0;8-12;1991-2000;6.726233402358747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1126;1232;3972;4;90;10;3;90;2002;City Building,Civilization,Negotiation;6.808889999999999;1306;0.0;0.0;8-12;2001-2010;7.174724309836376;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.28;0.0;0.0;0
1127;1233;3984;4;45;10;2;45;1995;;6.39091;55;0.0;0.0;8-12;1991-2000;4.007333185232471;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0
1128;1235;3986;4;180;12;2;180;1975;Wargame,World War II;7.07596;456;0.0;0.0;8-12;1971-1980;6.1224928095143865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;54.0;0.0;0.0;0.0;0.0;0
1129;1236;4008;2;120;12;2;120;1977;Wargame,World War II;6.68845;277;0.0;0.0;8-12;1971-1980;5.6240175061873385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.99;0.0;0.0;0.0;0
1130;1237;4023;6;60;14;2;60;2001;American West,Card Game,Dice,Fighting,Video Game Theme;5.496230000000001;234;0.0;0.0;13-17;2001-2010;5.455321115357702;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1131;1238;4037;2;240;12;2;30;1977;Modern Warfare,Wargame,World War II;5.32634;131;0.0;0.0;8-12;1971-1980;4.875197323201151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1132;1239;4040;6;30;6;2;30;1965;Abstract Strategy,Movies / TV / Radio theme;5.24414;1574;0.0;0.0;0-7;1961-1970;7.3613754289773485;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;10.99;0.0;0.0;0.0;0.0;0
1133;1240;4047;2;180;12;2;180;1992;American Civil War,Wargame;6.987610000000001;399;0.0;0.0;8-12;1991-2000;5.988961416889864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1134;1241;4052;2;45;10;2;45;2002;Card Game,Collectible Components,Fighting,Movies / TV / Radio theme,Science Fiction;5.74899;404;0.0;0.0;8-12;2001-2010;6.0014148779611505;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
1135;1243;4062;6;10;7;2;10;2000;Card Game,Children's Game;5.04836;207;0.0;0.0;0-7;1991-2000;5.332718793265369;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1136;1244;4077;5;60;10;2;60;2000;Movies / TV / Radio theme,Party Game,Trivia;4.61522;642;0.0;0.0;8-12;1991-2000;6.464588303689961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;14.95;0.0;0.0;16.0;0.0;0
1137;1245;4079;2;60;10;2;45;1972;Deduction,Word Game;7.16414;273;0.0;0.0;8-12;1971-1980;5.60947179518496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;13.95;0.0;0.0;0.0;0
1138;1246;4082;4;45;7;2;45;2002;Dice;5.960780000000001;51;0.0;0.0;0-7;2001-2010;3.9318256327243257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1139;1247;4092;4;30;10;2;30;2000;Word Game;5.72313;67;0.0;0.0;8-12;1991-2000;4.204692619390966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1140;1248;4095;6;90;10;3;90;2002;Card Game,Fighting,Humor,Science Fiction;6.15139;3692;0.0;0.0;8-12;2001-2010;8.213923595622743;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;24.47;20.99;0.0;30.57;-0.14;0
1141;1249;4098;6;120;13;1;120;2002;Economic,Trains,Transportation;7.70167;6718;3.0;5.0;13-17;2001-2010;8.812545770172237;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.04;0.0;0.0;0.0;-1.43;0
1142;1250;4099;5;90;8;2;60;2002;City Building,Medieval;7.10195;2794;0.0;0.0;8-12;2001-2010;7.935229539816907;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;0.0;0
1143;1251;4119;4;30;8;2;30;1974;Dice,Real-time;5.64118;85;0.0;0.0;8-12;1971-1980;4.442651256490317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.55;0.0;0.0;0.0;0.0;0
1144;1252;4122;2;30;8;2;30;1977;Deduction,Electronic,Nautical;4.63575;357;0.0;0.0;8-12;1971-1980;5.877735781779639;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;20.99;0.0;0.0;0.0;0.0;0
1145;1253;4127;4;15;8;2;15;2002;Card Game,Party Game;3.6505699999999996;158;0.0;0.0;8-12;2001-2010;5.062595033026967;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1146;1254;4143;2;20;6;2;20;1979;Children's Game,Deduction,Movies / TV / Radio theme;4.77869;2891;1.0;1.0;0-7;1971-1980;7.969357742016346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;10.99;8.95;15.99;30.45;0.21;0
1147;151;4174;6;60;13;4;60;2002;Bluffing,Card Game,Humor,Nautical,Negotiation,Party Game,Travel;6.392930000000001;2065;0.0;0.0;13-17;2001-2010;7.632885505395133;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.03;39.95;0.0;0
1148;748;4175;6;45;12;2;45;2000;Collectible Components,Fantasy,Wargame;5.17436;78;0.0;0.0;8-12;1991-2000;4.356708826689592;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1149;1255;4178;4;90;8;1;90;1968;Abstract Strategy;6.59731;78;0.0;0.0;8-12;1961-1970;4.356708826689592;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1150;1256;4189;4;20;10;2;20;1999;Action / Dexterity,Movies / TV / Radio theme,Science Fiction;3.93088;68;0.0;0.0;8-12;1991-2000;4.219507705176107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;42.31;0.0;0.0;0.0;0.0;0
1151;1257;4204;2;360;16;2;360;1995;Wargame,World War II;7.72813;354;0.0;0.0;13-17;1991-2000;5.869296913133774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1152;1258;4205;2;180;12;2;180;1998;American Civil War,Wargame;7.883430000000001;167;0.0;0.0;8-12;1991-2000;5.117993812416755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1153;1259;4209;6;10;5;2;10;2000;Children's Game,Dice,Racing,Sports;6.564939999999999;951;0.0;0.0;0-7;1991-2000;6.85751406254539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;24.99;23.07;0.0;31.95;0.0;0
1154;1260;4213;20;60;13;3;60;1961;Card Game,Humor,Memory,Party Game;5.72122;298;0.0;0.0;13-17;1961-1970;5.697093486505405;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1155;1261;4217;2;240;12;2;240;1991;Ancient,Wargame;6.17022;89;2.0;2.0;8-12;1991-2000;4.48863636973214;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;32.99;0.0;0.0;0.0;0.34;0
1156;1263;4218;4;60;9;2;45;2002;Animals;6.63088;2048;0.0;0.0;8-12;2001-2010;7.6246189861593985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;16.07;0.0;24.65;0.0;0.0;0
1157;1264;4221;4;120;12;2;120;2002;Adventure,Exploration,Fantasy,Wargame;5.6046;287;0.0;0.0;8-12;2001-2010;5.659482215759621;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
